121,-5.5579e-22,4.8178e-23,0.0091219
4,-6,0,-6,1,-4.9029,0.98058,-5,0,-5.5,0.5,-0.7422,-2.3856e-22,-0.73082,-0.016236,-0.72441,-0.043964,-0.73735,-3.6928e-22,0.013916,0.73884,0.38728,1.167,2
4,-20,1,-19,0,-19,1,-20,0,-19.5,0.5,-1.1516,-0.0078097,-1.1103,9.483e-24,-1.1096,-0.0074458,-1.1523,1.1617e-23,0.00018678,1.1303,0.0052,1.6857,0
4,-20,19,-19,19,-19,20,-20,20,-19.5,19.5,-1.0494,-0.19662,-0.9975,-0.19861,-0.9935,-0.21055,-1.0453,-0.20841,8.4467e-05,1.0647,0.0023515,2.0636,0
4,-1,19,-1,20,0,19,0,20,-0.5,19.5,-0.051423,-0.27261,-0.051382,-0.2785,-5.59e-22,-0.27313,-5.5579e-22,-0.279,2.2178e-05,0.30398,0.00061743,2.1008,0
4,-0.98058,4.9029,-1,6,0,6,0,5,-0.5,5.5,-0.14047,-0.23606,-0.096029,-0.24873,-1.4409e-21,-0.25591,-1.3015e-21,-0.23873,0.02312,0.33063,0.64675,4.7884,2
5,-20,2,-20,4,-19,2,-18,2,-18,4,-19,3,-1.1498,-0.015706,-1.1423,-0.032442,-1.1072,-0.015036,-1.0657,-0.014263,-1.0558,-0.029828,0.0014941,1.0874,0.031007,1.9152,0
4,-20,4,-20,6,-18,4,-18,6,-19,5,-1.1423,-0.032442,-1.1315,-0.050311,-1.0558,-0.029828,-1.041,-0.047708,0.0020064,1.133,0.027928,1.7744,0
4,-20,6,-20,8,-18,6,-18,8,-19,7,-1.1315,-0.050311,-1.118,-0.069806,-1.041,-0.047708,-1.0235,-0.068091,0.0020808,1.1366,0.028964,1.8492,0
4,-20,8,-20,10,-18,8,-18,10,-19,9,-1.118,-0.069806,-1.1034,-0.090944,-1.0235,-0.068091,-1.0055,-0.090616,0.0019221,1.1404,0.026755,1.9189,0
4,-20,10,-20,12,-18,10,-18,12,-19,11,-1.1034,-0.090944,-1.089,-0.11344,-1.0055,-0.090616,-0.9884,-0.11461,0.0015619,1.1456,0.021741,1.976,0
4,-20,12,-20,14,-18,12,-18,14,-19,13,-1.089,-0.11344,-1.0756,-0.13686,-0.9884,-0.11461,-0.97327,-0.13934,0.0011349,1.1529,0.015797,2.0176,0
4,-20,14,-20,16,-18,14,-18,16,-19,15,-1.0756,-0.13686,-1.0638,-0.16073,-0.97327,-0.13934,-0.96045,-0.16419,0.00073784,1.1624,0.010271,2.0446,0
5,-20,16,-20,18,-19,18,-18,16,-18,18,-19,17,-1.0638,-0.16073,-1.0537,-0.18474,-1.002,-0.18658,-0.96045,-0.16419,-0.9499,-0.1888,0.00047083,1.1847,0.010481,2.3015,0
5,-18,0,-18,1,-18,2,-16,0,-16,2,-17,1,-1.069,1.9679e-23,-1.0686,-0.0070536,-1.0657,-0.014263,-0.99081,3.5828e-23,-0.98558,-0.012778,0.0017299,1.0271,0.031485,1.8042,0
4,-18,2,-18,4,-16,2,-16,4,-17,3,-1.0657,-0.014263,-1.0558,-0.029828,-0.98558,-0.012778,-0.97135,-0.027575,0.0022261,1.0423,0.030987,1.6553,0
4,-18,4,-18,6,-16,4,-16,6,-17,5,-1.0558,-0.029828,-1.041,-0.047708,-0.97135,-0.027575,-0.95117,-0.045761,0.0027759,1.0432,0.038641,1.7475,0
4,-18,6,-18,8,-16,6,-16,8,-17,7,-1.041,-0.047708,-1.0235,-0.068091,-0.95117,-0.045761,-0.92841,-0.067407,0.0027987,1.043,0.038957,1.8483,0
4,-18,8,-18,10,-16,8,-16,10,-17,9,-1.0235,-0.068091,-1.0055,-0.090616,-0.92841,-0.067407,-0.90608,-0.091689,0.002371,1.0439,0.033005,1.9377,0
4,-18,10,-18,12,-16,10,-16,12,-17,11,-1.0055,-0.090616,-0.9884,-0.11461,-0.90608,-0.091689,-0.88608,-0.11743,0.0017499,1.0474,0.024358,2.0048,0
4,-18,12,-18,14,-16,12,-16,14,-17,13,-0.9884,-0.11461,-0.97327,-0.13934,-0.88608,-0.11743,-0.86925,-0.14356,0.0011297,1.0538,0.015725,2.0485,0
4,-18,14,-18,16,-16,14,-16,16,-17,15,-0.97327,-0.13934,-0.96045,-0.16419,-0.86925,-0.14356,-0.85566,-0.16937,0.0006269,1.0631,0.0087264,2.0728,0
4,-18,16,-18,18,-16,16,-16,18,-17,17,-0.96045,-0.16419,-0.9499,-0.1888,-0.85566,-0.16937,-0.84495,-0.19445,0.00025396,1.0748,0.0035351,2.0832,0
5,-18,18,-18,19,-18,20,-16,18,-16,20,-17,19,-0.9499,-0.1888,-0.94539,-0.20098,-0.94149,-0.21282,-0.84495,-0.19445,-0.83664,-0.21862,0.00035172,0.8803,0.0082761,2.3269,0
4,-16,0,-16,2,-14,0,-14,2,-15,1,-0.99081,3.5828e-23,-0.98558,-0.012778,-0.91729,4.2284e-23,-0.90978,-0.011093,0.0014559,0.95936,0.020266,1.5082,0
4,-16,2,-16,4,-14,2,-14,4,-15,3,-0.98558,-0.012778,-0.97135,-0.027575,-0.90978,-0.011093,-0.88943,-0.025402,0.0031516,0.96,0.04387,1.5906,0
4,-16,4,-16,6,-14,4,-14,6,-15,5,-0.97135,-0.027575,-0.95117,-0.045761,-0.88943,-0.025402,-0.86151,-0.044608,0.0040029,0.95533,0.05572,1.7231,0
4,-16,6,-16,8,-14,6,-14,8,-15,7,-0.95117,-0.045761,-0.92841,-0.067407,-0.86151,-0.044608,-0.83176,-0.068379,0.0037502,0.95013,0.052203,1.861,0
4,-16,8,-16,10,-14,8,-14,10,-15,9,-0.92841,-0.067407,-0.90608,-0.091689,-0.83176,-0.068379,-0.80437,-0.095062,0.0028706,0.94765,0.039959,1.9726,0
4,-16,10,-16,12,-14,10,-14,12,-15,11,-0.90608,-0.091689,-0.88608,-0.11743,-0.80437,-0.095062,-0.78141,-0.12281,0.0018393,0.9493,0.025603,2.0472,0
4,-16,12,-16,14,-14,12,-14,14,-15,13,-0.88608,-0.11743,-0.86925,-0.14356,-0.78141,-0.12281,-0.76325,-0.15028,0.00096364,0.95512,0.013414,2.0884,0
4,-16,14,-16,16,-14,14,-14,16,-15,15,-0.86925,-0.14356,-0.85566,-0.16937,-0.76325,-0.15028,-0.7494,-0.17673,0.00035559,0.96444,0.0049497,2.1054,0
4,-16,16,-16,18,-14,16,-14,18,-15,17,-0.85566,-0.16937,-0.84495,-0.19445,-0.7494,-0.17673,-0.73905,-0.2019,0.00019221,0.97641,0.0026755,2.1071,0
4,-16,18,-16,20,-14,18,-14,20,-15,19,-0.84495,-0.19445,-0.83664,-0.21862,-0.73905,-0.2019,-0.73136,-0.22583,0.00034146,0.99027,0.0047531,2.1005,0
4,-14,0,-14,2,-12,0,-12,2,-13,1,-0.91729,4.2284e-23,-0.90978,-0.011093,-0.85169,4.8178e-23,-0.84022,-0.0092067,0.0022495,0.88705,0.031313,1.3702,0
4,-14,2,-14,4,-12,2,-12,4,-13,3,-0.90978,-0.011093,-0.88943,-0.025402,-0.84022,-0.0092067,-0.81003,-0.023599,0.0050455,0.88156,0.070232,1.5089,0
4,-14,4,-14,6,-12,4,-12,6,-13,5,-0.88943,-0.025402,-0.86151,-0.044608,-0.81003,-0.023599,-0.77086,-0.045183,0.0059046,0.86939,0.082192,1.7116,0
4,-14,6,-14,8,-12,6,-12,8,-13,7,-0.86151,-0.044608,-0.83176,-0.068379,-0.77086,-0.045183,-0.7321,-0.072409,0.0049497,0.85803,0.0689,1.8997,0
4,-14,8,-14,10,-12,8,-12,10,-13,9,-0.83176,-0.068379,-0.80437,-0.095062,-0.7321,-0.072409,-0.69924,-0.1022,0.0032283,0.85181,0.044938,2.0323,0
4,-14,10,-14,12,-12,10,-12,12,-13,11,-0.80437,-0.095062,-0.78141,-0.12281,-0.69924,-0.1022,-0.67381,-0.13194,0.0016283,0.8518,0.022665,2.1061,0
4,-14,12,-14,14,-12,12,-12,14,-13,13,-0.78141,-0.12281,-0.76325,-0.15028,-0.67381,-0.13194,-0.65512,-0.16026,0.00051424,0.85725,0.0071581,2.1363,0
4,-14,14,-14,16,-12,14,-12,16,-13,15,-0.76325,-0.15028,-0.7494,-0.17673,-0.65512,-0.16026,-0.64176,-0.18668,0.00025196,0.86677,0.0035073,2.14,0
4,-14,16,-14,18,-12,16,-12,18,-13,17,-0.7494,-0.17673,-0.73905,-0.2019,-0.64176,-0.18668,-0.63234,-0.21131,0.00055404,0.87913,0.0077122,2.1303,0
4,-14,18,-14,20,-12,18,-12,20,-13,19,-0.73905,-0.2019,-0.73136,-0.22583,-0.63234,-0.21131,-0.6257,-0.23442,0.00068366,0.89336,0.0095165,2.1147,0
4,-12,0,-12,2,-10,0,-10,2,-11,1,-0.85169,4.8178e-23,-0.84022,-0.0092067,-0.79791,4.2369e-23,-0.77929,-0.0075649,0.0037639,0.82315,0.052394,1.1691,1
4,-12,2,-12,4,-10,2,-10,4,-11,3,-0.84022,-0.0092067,-0.81003,-0.023599,-0.77929,-0.0075649,-0.73253,-0.023661,0.0085519,0.8086,0.11904,1.417,1
4,-12,4,-12,6,-10,4,-10,6,-11,5,-0.81003,-0.023599,-0.77086,-0.045183,-0.73253,-0.023661,-0.67682,-0.05002,0.008833,0.786,0.12295,1.734,1
4,-12,6,-12,8,-10,6,-10,8,-11,7,-0.77086,-0.045183,-0.7321,-0.072409,-0.67682,-0.05002,-0.62728,-0.082255,0.0060981,0.76711,0.084885,1.9822,0
4,-12,8,-12,10,-10,8,-10,10,-11,9,-0.7321,-0.072409,-0.69924,-0.1022,-0.62728,-0.082255,-0.58953,-0.11524,0.0029994,0.75705,0.041751,2.1234,0
4,-12,10,-12,12,-10,10,-10,12,-11,11,-0.69924,-0.1022,-0.67381,-0.13194,-0.58953,-0.11524,-0.56298,-0.14615,0.00082659,0.75573,0.011506,2.1802,0
4,-12,12,-12,14,-10,12,-10,14,-11,13,-0.67381,-0.13194,-0.65512,-0.16026,-0.56298,-0.14615,-0.54505,-0.17412,0.00042705,0.76105,0.0059444,2.1877,0
4,-12,14,-12,16,-10,14,-10,16,-11,15,-0.65512,-0.16026,-0.64176,-0.18668,-0.54505,-0.17412,-0.53312,-0.19937,0.00094742,0.77083,0.013188,2.1722,0
4,-12,16,-12,18,-10,16,-10,18,-11,17,-0.64176,-0.18668,-0.63234,-0.21131,-0.53312,-0.19937,-0.52522,-0.22251,0.001093,0.78343,0.015214,2.1487,0
4,-12,18,-12,20,-10,18,-10,20,-11,19,-0.63234,-0.21131,-0.6257,-0.23442,-0.52522,-0.22251,-0.52002,-0.24411,0.0010715,0.79783,0.014915,2.124,0
4,-10,0,-10,2,-8,0,-8,2,-9,1,-0.79791,4.2369e-23,-0.77929,-0.0075649,-0.76262,-5.3921e-23,-0.72993,-0.0087691,0.0072474,0.77229,0.10088,0.87309,1
4,-10,2,-10,4,-8,2,-8,4,-9,3,-0.77929,-0.0075649,-0.73253,-0.023661,-0.72993,-0.0087691,-0.65409,-0.030861,0.015234,0.74454,0.21206,1.3455,1
4,-10,4,-10,6,-8,4,-8,6,-9,5,-0.73253,-0.023661,-0.67682,-0.05002,-0.65409,-0.030861,-0.57525,-0.065009,0.012523,0.70724,0.17432,1.8285,1
4,-10,6,-10,8,-8,6,-8,8,-9,7,-0.67682,-0.05002,-0.62728,-0.082255,-0.57525,-0.065009,-0.51505,-0.10219,0.0060363,0.67904,0.084024,2.1239,0
4,-10,8,-10,10,-8,8,-8,10,-9,9,-0.62728,-0.082255,-0.58953,-0.11524,-0.51505,-0.10219,-0.4746,-0.13659,0.0015601,0.66497,0.021716,2.2429,0
4,-10,10,-10,12,-8,10,-8,12,-9,11,-0.58953,-0.11524,-0.56298,-0.14615,-0.4746,-0.13659,-0.44931,-0.16635,0.00087357,0.66246,0.01216,2.2607,0
4,-10,12,-10,14,-8,12,-8,14,-9,13,-0.56298,-0.14615,-0.54505,-0.17412,-0.44931,-0.16635,-0.43379,-0.19184,0.0017723,0.66758,0.02467,2.2336,0
4,-10,14,-10,16,-8,14,-8,16,-9,15,-0.54505,-0.17412,-0.53312,-0.19937,-0.43379,-0.19184,-0.42419,-0.21431,0.001864,0.67724,0.025947,2.1951,0
4,-10,16,-10,18,-8,16,-8,18,-9,17,-0.53312,-0.19937,-0.52522,-0.22251,-0.42419,-0.21431,-0.41824,-0.23487,0.0016641,0.68964,0.023164,2.1588,0
4,-10,18,-10,20,-8,18,-8,20,-9,19,-0.52522,-0.22251,-0.52002,-0.24411,-0.41824,-0.23487,-0.4147,-0.25424,0.001422,0.70379,0.019794,2.1269,0
5,-8,0,-8,2,-6,0,-6,1,-6,2,-7,1,-0.76262,-5.3921e-23,-0.72993,-0.0087691,-0.7422,-2.3856e-22,-0.73082,-0.016236,-0.68972,-0.029361,0.022388,0.74889,0.36453,0.52827,2
5,-8,2,-8,4,-6,2,-6,3,-6,4,-7,3,-0.72993,-0.0087691,-0.65409,-0.030861,-0.68972,-0.029361,-0.63425,-0.045475,-0.57128,-0.060108,0.022975,0.68641,0.34933,1.4437,1
5,-8,4,-8,6,-6,4,-6,5,-6,6,-7,5,-0.65409,-0.030861,-0.57525,-0.065009,-0.57128,-0.060108,-0.51212,-0.080578,-0.46257,-0.099361,0.016461,0.59965,0.25815,2.302,1
4,-8,6,-8,8,-6,6,-6,8,-7,7,-0.57525,-0.065009,-0.51505,-0.10219,-0.46257,-0.099361,-0.39393,-0.13639,0.004326,0.59737,0.060217,2.3123,0
4,-8,8,-8,10,-6,8,-6,10,-7,9,-0.51505,-0.10219,-0.4746,-0.13659,-0.39393,-0.13639,-0.3552,-0.16745,0.0019225,0.57785,0.026761,2.3767,0
4,-8,10,-8,12,-6,10,-6,12,-7,11,-0.4746,-0.13659,-0.44931,-0.16635,-0.3552,-0.16745,-0.33427,-0.19188,0.0035389,0.57351,0.049261,2.3309,0
4,-8,12,-8,14,-6,12,-6,14,-7,13,-0.44931,-0.16635,-0.43379,-0.19184,-0.33427,-0.19188,-0.32263,-0.2121,0.0033564,0.57758,0.04672,2.2623,0
4,-8,14,-8,16,-6,14,-6,16,-7,15,-0.43379,-0.19184,-0.42419,-0.21431,-0.32263,-0.2121,-0.3159,-0.23015,0.002707,0.58628,0.037681,2.2033,0
4,-8,16,-8,18,-6,16,-6,18,-7,17,-0.42419,-0.21431,-0.41824,-0.23487,-0.3159,-0.23015,-0.312,-0.24719,0.002088,0.59773,0.029064,2.1584,0
4,-8,18,-8,20,-6,18,-6,20,-7,19,-0.41824,-0.23487,-0.4147,-0.25424,-0.312,-0.24719,-0.31004,-0.26385,0.0016049,0.61107,0.022341,2.1239,0
5,-6,6,-6,8,-5,6,-4,6,-4,8,-5,7,-0.46257,-0.099361,-0.39393,-0.13639,-0.40211,-0.12655,-0.33259,-0.16024,-0.26485,-0.18545,0.0081405,0.29231,0.18715,2.8858,1
4,-6,8,-6,10,-4,8,-4,10,-5,9,-0.39393,-0.13639,-0.3552,-0.16745,-0.26485,-0.18545,-0.23424,-0.20452,0.0074365,0.49712,0.10352,2.5011,1
4,-6,10,-6,12,-4,10,-4,12,-5,11,-0.3552,-0.16745,-0.33427,-0.19188,-0.23424,-0.20452,-0.22021,-0.21892,0.0062416,0.48901,0.086882,2.3719,1
4,-6,12,-6,14,-4,12,-4,14,-5,13,-0.33427,-0.19188,-0.32263,-0.2121,-0.22021,-0.21892,-0.21302,-0.2318,0.0044077,0.49067,0.061355,2.2672,0
4,-6,14,-6,16,-4,14,-4,16,-5,15,-0.32263,-0.2121,-0.3159,-0.23015,-0.21302,-0.2318,-0.20908,-0.24458,0.0030555,0.4974,0.042532,2.1963,0
4,-6,16,-6,18,-4,16,-4,18,-5,17,-0.3159,-0.23015,-0.312,-0.24719,-0.20908,-0.24458,-0.20693,-0.25785,0.002132,0.50717,0.029677,2.1492,0
4,-6,18,-6,20,-4,18,-4,20,-5,19,-0.312,-0.24719,-0.31004,-0.26385,-0.20693,-0.25785,-0.20613,-0.27176,0.001538,0.51916,0.021409,2.1174,0
5,-4,6,-4,8,-3,6,-2,6,-2,8,-3,7,-0.33259,-0.16024,-0.26485,-0.18545,-0.26409,-0.196,-0.18198,-0.22785,-0.13192,-0.2349,0.014812,0.20605,0.30927,3.2379,1
4,-4,8,-4,10,-2,8,-2,10,-3,9,-0.26485,-0.18545,-0.23424,-0.20452,-0.13192,-0.2349,-0.11559,-0.23685,0.011441,0.41803,0.15926,2.599,1
4,-4,10,-4,12,-2,10,-2,12,-3,11,-0.23424,-0.20452,-0.22021,-0.21892,-0.11559,-0.23685,-0.10889,-0.24035,0.0067393,0.40571,0.09381,2.3803,1
4,-4,12,-4,14,-2,12,-2,14,-3,13,-0.22021,-0.21892,-0.21302,-0.2318,-0.10889,-0.24035,-0.10567,-0.24647,0.0040255,0.40455,0.056035,2.2555,0
4,-4,14,-4,16,-2,14,-2,16,-3,15,-0.21302,-0.2318,-0.20908,-0.24458,-0.10567,-0.24647,-0.10399,-0.25493,0.0025042,0.40908,0.034858,2.1814,0
4,-4,16,-4,18,-2,16,-2,18,-3,17,-0.20908,-0.24458,-0.20693,-0.25785,-0.10399,-0.25493,-0.10312,-0.26512,0.0017089,0.41706,0.023787,2.1366,0
5,-4,18,-4,20,-2,18,-2,19,-2,20,-3,19,-0.20693,-0.25785,-0.20613,-0.27176,-0.10312,-0.26512,-0.10292,-0.27083,-0.10282,-0.27718,0.0010381,0.30864,0.019889,2.3606,0
5,-2,6,-2,8,-1,6,0,6,0,8,-1,7,-0.18198,-0.22785,-0.13192,-0.2349,-0.096029,-0.24873,-1.4409e-21,-0.25591,-1.5558e-21,-0.2568,0.028155,0.24797,0.48388,3.7021,2
4,-2,8,-2,10,0,8,0,10,-1,9,-0.13192,-0.2349,-0.11559,-0.23685,-1.5558e-21,-0.2568,-1.2974e-21,-0.24993,0.0095215,0.32905,0.13254,2.6509,1
4,-2,10,-2,12,0,10,0,12,-1,11,-0.11559,-0.23685,-0.10889,-0.24035,-1.2974e-21,-0.24993,-1.2046e-21,-0.24861,0.0042356,0.31775,0.058959,2.3765,1
4,-2,12,-2,14,0,12,0,14,-1,13,-0.10889,-0.24035,-0.10567,-0.24647,-1.2046e-21,-0.24861,-1.1597e-21,-0.25194,0.0021835,0.31609,0.030393,2.243,0
4,-2,14,-2,16,0,14,0,16,-1,15,-0.10567,-0.24647,-0.10399,-0.25493,-1.1597e-21,-0.25194,-1.1343e-21,-0.25875,0.0012109,0.31982,0.016855,2.1703,0
5,-2,16,-2,18,-1,18,0,16,0,18,-1,17,-0.10399,-0.25493,-0.10312,-0.26512,-0.051526,-0.26716,-1.1343e-21,-0.25875,-7.7323e-22,-0.26757,0.0012395,0.33067,0.020168,2.3819,0
4,-20,1,-20,2,-19,1,-19,2,-19.5,1.5,-1.1516,-0.0078097,-1.1498,-0.015706,-1.1096,-0.0074458,-1.1072,-0.015036,0.00036701,1.1409,0.010217,1.6989,0
4,-19,0,-19,1,-18,0,-18,1,-18.5,0.5,-1.1103,9.483e-24,-1.1096,-0.0074458,-1.069,1.9679e-23,-1.0686,-0.0070536,0.00023813,1.0935,0.0066294,1.6562,0
4,-19,1,-19,2,-18,1,-18,2,-18.5,1.5,-1.1096,-0.0074458,-1.1072,-0.015036,-1.0686,-0.0070536,-1.0657,-0.014263,0.00028366,1.0986,0.0078971,1.6588,0
4,-20,18,-20,19,-19,18,-19,19,-19.5,18.5,-1.0537,-0.18474,-1.0494,-0.19662,-1.002,-0.18658,-0.9975,-0.19861,0.00014313,1.2049,0.0039848,2.0594,0
4,-19,18,-19,19,-18,18,-18,19,-18.5,18.5,-1.002,-0.18658,-0.9975,-0.19861,-0.9499,-0.1888,-0.94539,-0.20098,7.7889e-05,1.1551,0.0021684,2.0723,0
4,-19,19,-19,20,-18,19,-18,20,-18.5,19.5,-0.9975,-0.19861,-0.9935,-0.21055,-0.94539,-0.20098,-0.94149,-0.21282,7.2393e-05,1.1622,0.0020154,2.0711,0
5,-6,1,-6,2,-4.9029,0.98058,-5,2,-4.5691,2.0307,-5.2944,1.6023,-0.73082,-0.016236,-0.68972,-0.029361,-0.72441,-0.043964,-0.67836,-0.066028,-0.67737,-0.096516,0.017664,0.75981,0.45432,0.86383,2
5,-6,2,-6,3,-5,2,-5,2.5,-5,3,-5.5,2.5,-0.68972,-0.029361,-0.63425,-0.045475,-0.67836,-0.066028,-0.64567,-0.074292,-0.60672,-0.078958,0.0092887,0.64175,0.31014,0.97058,2
4,-6,3,-6,4,-5,3,-5,4,-5.5,3.5,-0.63425,-0.045475,-0.57128,-0.060108,-0.60672,-0.078958,-0.52739,-0.092411,0.0084136,0.65426,0.23423,1.5392,1
6,-5,3,-5,4,-4.5,3,-4,3,-4,3.5,-4,4,-4.5,3.5,-0.60672,-0.078958,-0.52739,-0.092411,-0.59633,-0.10747,-0.59065,-0.14389,-0.5356,-0.13955,-0.48273,-0.13807,0.0193,0.60772,0.72383,1.7621,1
6,-4,4,-4,5,-3.5,4,-3,4,-3,4.5,-3,5,-3.5,4.5,-0.48273,-0.13807,-0.3964,-0.14682,-0.46314,-0.16647,-0.44176,-0.19294,-0.37829,-0.18855,-0.32883,-0.18912,0.017743,0.45923,0.71584,3.244,1
4,-4,5,-4,6,-3,5,-3,6,-3.5,5.5,-0.3964,-0.14682,-0.33259,-0.16024,-0.32883,-0.18912,-0.26409,-0.196,0.0033884,0.50467,0.094333,2.7859,1
5,-3,5,-3,6,-2.5,5,-2,5,-2,6,-2.5,5.5,-0.32883,-0.18912,-0.26409,-0.196,-0.29229,-0.20791,-0.24642,-0.22287,-0.18198,-0.22785,0.0046229,0.29317,0.32186,3.8608,2
5,-2.0307,4.5691,-2,5,-2,6,-0.98058,4.9029,-1,6,-1.6023,5.2944,-0.29624,-0.22096,-0.24642,-0.22287,-0.18198,-0.22785,-0.14047,-0.23606,-0.096029,-0.24873,0.026919,0.29804,0.72678,4.6507,2
4,-2,18,-2,19,-1,18,-1,19,-1.5,18.5,-0.10312,-0.26512,-0.10292,-0.27083,-0.051526,-0.26716,-0.051423,-0.27261,0.00014201,0.34507,0.0039535,2.1107,0
4,-2,19,-2,20,-1,19,-1,20,-1.5,19.5,-0.10292,-0.27083,-0.10282,-0.27718,-0.051423,-0.27261,-0.051382,-0.2785,0.00024161,0.35073,0.0067263,2.1009,0
4,-1,18,-1,19,0,18,0,19,-0.5,18.5,-0.051526,-0.26716,-0.051423,-0.27261,-7.7323e-22,-0.26757,-5.59e-22,-0.27313,8.0602e-05,0.29841,0.0022439,2.1084,0
5,-5,2,-5,2.5,-4.5691,2.0307,-4.5,2.5,-4.3301,2.5,-4.6798,2.3061,-0.67836,-0.066028,-0.64567,-0.074292,-0.67737,-0.096516,-0.64035,-0.10544,-0.64055,-0.12072,0.0050603,0.75238,0.40115,0.52324,2
4,-5,2.5,-5,3,-4.5,2.5,-4.5,3,-4.75,2.75,-0.64567,-0.074292,-0.60672,-0.078958,-0.64035,-0.10544,-0.59633,-0.10747,0.0029346,0.62638,0.1634,0.72871,1
4,-4.5,2.5,-4.5,3,-4,3,-4.3301,2.5,-4.3325,2.75,-0.64035,-0.10544,-0.59633,-0.10747,-0.59065,-0.14389,-0.64055,-0.12072,0.0026164,0.65645,0.24966,0.43678,1
6,-4,3,-4,3.5,-4,4,-3.5355,3.5355,-3.5,4,-3,4,-3.6726,3.6726,-0.59065,-0.14389,-0.5356,-0.13955,-0.48273,-0.13807,-0.52291,-0.17125,-0.46314,-0.16647,-0.44176,-0.19294,0.015459,0.4635,0.71546,2.0787,1
4,-3,4,-3,4.5,-2.5,4.5,-2.5,4.3301,-2.75,4.3325,-0.44176,-0.19294,-0.37829,-0.18855,-0.34407,-0.20837,-0.36828,-0.21004,0.0019973,0.21882,0.14274,3.2621,1
4,-3,4.5,-3,5,-2.5,4.5,-2.5,5,-2.75,4.75,-0.37829,-0.18855,-0.32883,-0.18912,-0.34407,-0.20837,-0.29229,-0.20791,0.0013084,0.42455,0.072849,3.1812,1
5,-2.5,4.5,-2.5,5,-2.0307,4.5691,-2,5,-2.5,4.3301,-2.3061,4.6798,-0.34407,-0.20837,-0.29229,-0.20791,-0.29624,-0.22096,-0.24642,-0.22287,-0.36828,-0.21004,0.0058053,0.44309,0.531,4.3861,2
4,-6,4,-6,5,-5,4,-5,5,-5.5,4.5,-0.57128,-0.060108,-0.51212,-0.080578,-0.52739,-0.092411,-0.45613,-0.10832,0.0066356,0.60237,0.18473,2.0452,1
4,-6,5,-6,6,-5,5,-5,6,-5.5,5.5,-0.51212,-0.080578,-0.46257,-0.099361,-0.45613,-0.10832,-0.40211,-0.12655,0.0023097,0.56108,0.064301,2.3253,1
4,-5,4,-5,5,-4,4,-4,5,-4.5,4.5,-0.52739,-0.092411,-0.45613,-0.10832,-0.48273,-0.13807,-0.3964,-0.14682,0.0085644,0.58805,0.23843,2.162,1
4,-5,5,-5,6,-4,5,-4,6,-4.5,5.5,-0.45613,-0.10832,-0.40211,-0.12655,-0.3964,-0.14682,-0.33259,-0.16024,0.0055968,0.53232,0.15581,2.5919,1
